name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
If the World Was Ending - feat. Julia Michaels,JP Saxe,2kJwzbxV2ppxnQoYw4GLBZ,https://p.scdn.co/mp3-preview/018d975f965ed16e92e601c53afa1c7e7ce9ab27?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dedbec8cca43642f06533476,0.464,0.473,-10.086,0.129,0.866,0.0,0.109,0.604,0.6572499999999999,0.54675,0.419125,0.000288885,0.15075,0.108075,0.358375
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,https://p.scdn.co/mp3-preview/9779493d90a47f29e4257aa45bc6146d1ee9cb26?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,0.4222310064935065,0.6604415584415582,0.5035883116883119,0.00023814363636363647,0.17619155844155854,0.07759350649350644,0.5084740259740257
You Got It,Vedo,4lsHZ92XCFOQfzJFBTluk8,https://p.scdn.co/mp3-preview/2ac46caffabbeaeb4955f46d32cfccd273799441?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273873c4523604fff8ef176124c,0.774,0.376,-9.372,0.208,0.297,0.0,0.165,0.391,0.034894999999999995,0.516,0.8190000000000001,0.00019643,0.1825,0.03685,0.665
cardigan,Taylor Swift,4R2kfaDFhslZEMJqAFNpdd,,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,0.613,0.581,-8.588,0.0424,0.537,0.00034500000000000004,0.25,0.551,0.1796211720698253,0.6043990024937661,0.637630922693267,0.0004517942144638407,0.15419850374064833,0.0525625935162095,0.4309206982543637
THE SCOTTS,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,https://p.scdn.co/mp3-preview/36bf1375c8d3f3925556744935f234b5e060e0cc?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27311d6f8c713ef93a9bb64ddfe,0.716,0.537,-7.648,0.0514,0.233,0.0,0.157,0.28,0.3075,0.7065,0.521,0.0,0.159,0.05205,0.3025
After Party,Don Toliver,527k23H0A4Q0UJN3vGs0Da,https://p.scdn.co/mp3-preview/1abc83cda35186a1de03a2141e3e94dc2be65218?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27345190a074bef3e8ce868b60c,0.629,0.6920000000000001,-8.045,0.0376,0.00981,0.331,0.603,0.453,0.25390062499999994,0.7027499999999998,0.6282187499999999,0.02139907375,0.2005375,0.07242187499999997,0.4645
Martin & Gina,Polo G,1VLtjHwRWOVJiE5Py7JxoQ,https://p.scdn.co/mp3-preview/c3a29031fae3d7ec39e63efa734da8595be6a916?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d,0.8320000000000001,0.534,-7.813,0.253,0.345,0.0,0.165,0.116,0.1313915789473684,0.7580175438596496,0.5485614035087716,7.894736842105263e-06,0.11033333333333334,0.3717368421052633,0.42096491228070176
Don't Start Now,Dua Lipa,6WrI0LAC5M1Rw2MnX2ZvEg,https://p.scdn.co/mp3-preview/ed151225213380a41e5c4af00ff558e25b5875d1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738583df1a14bea9175f9ac520,0.794,0.7929999999999999,-4.521,0.0842,0.0125,0.0,0.0952,0.677,0.13790158870967742,0.6953064516129029,0.6955967741935486,0.013132843064516132,0.2127935483870968,0.07806612903225804,0.5721129032258064
Wolves (feat. Post Malone),Big Sean,33gwZOGJWEZ7dRWPqPxBEZ,,https://i.scdn.co/image/ab67616d0000b273b1b3fdd23be4c158d4d2c32f,0.7240000000000001,0.675,-5.267,0.0867,0.0978,9.41e-06,0.35100000000000003,0.325,0.14885674796747952,0.6832032520325205,0.6707398373983741,0.001423918699186992,0.2347487804878048,0.2087739837398374,0.4503926829268293
Dior,Pop Smoke,79s5XnCN4TJKTVMSmOx8Ep,,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5,0.5479999999999999,0.805,-5.732,0.35100000000000003,0.212,0.000389,0.408,0.648,0.19152,0.6751428571428569,0.7026857142857142,0.00019416228571428573,0.2476685714285715,0.28010285714285715,0.4902285714285714
Got It On Me,Pop Smoke,25zlnOAzbVoOzIeXSvQFf1,,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369,0.688,0.647,-7.257999999999999,0.19,0.00815,1.65e-05,0.095,0.195,0.19152,0.6751428571428569,0.7026857142857142,0.00019416228571428573,0.2476685714285715,0.28010285714285715,0.4902285714285714
Clean White Noise - Loopable with no fade,Erik Eriksson,2bRKxuH1o7pTmb1y4GfdEc,https://p.scdn.co/mp3-preview/a97b75141d35d8a720c95ec18996b242b93d4e63?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a9c080fdc40e78a4b81e0520,0.0,0.0034200000000000003,-28.46,0.0,0.7909999999999999,1.0,0.111,0.0,0.83,0.0,0.002696666666666667,1.0,0.111,0.0,0.0
Tap In,Saweetie,4Hpib09wXgD84w4uwTPnYD,https://p.scdn.co/mp3-preview/1b69a77fd5604b9fbed302f3915b2c279cc97f1d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a2e401d7c502d86ae39e5278,0.954,0.696,-7.117000000000001,0.204,0.00576,0.0004980000000000001,0.0754,0.4320000000000001,0.02073342857142857,0.9031428571428572,0.6884285714285714,0.0,0.08892857142857144,0.23214285714285715,0.6374285714285713
Lose Control,MEDUZA,7CHi4DtfK4heMlQaudCuHK,,https://i.scdn.co/image/ab67616d0000b273d43c59e52d6a8032a4e27fc4,0.598,0.526,-8.658999999999999,0.0415,0.129,0.0,0.14,0.529,0.32525000000000004,0.415,0.5955,0.39,0.1129,0.03865,0.5710000000000001
Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,0ada5XsQGLPUVbmTCkAP49,,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,0.701,0.65,-6.313,0.104,0.29100000000000004,0.0,0.112,0.647,0.18227728671328666,0.6822727272727279,0.6197762237762235,0.0019676615384615387,0.2259916083916085,0.17096853146853147,0.4499580419580417
Runnin,21 Savage,5SWnsxjhdcEDc7LJjq9UHk,https://p.scdn.co/mp3-preview/5d0e6ec55530f3b250ee82c077760754efba3b20?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ed3a4b6dd53a2055bd2053b9,0.8190000000000001,0.626,-4.574,0.202,0.00748,0.101,0.16699999999999998,0.415,0.1237767341772152,0.7918860759493672,0.551607594936709,0.015091409493670884,0.17880759493670892,0.2842911392405064,0.33221645569620256
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,https://p.scdn.co/mp3-preview/00825cb1779b31d68964eda6f2a7911fc2ae96c6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,0.358,0.557,-7.398,0.059,0.695,0.0,0.0902,0.494,0.4644687499999999,0.45378125,0.54865625,3.431875e-06,0.13508437500000006,0.05450624999999998,0.33528124999999986
DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3nS9a01VvXHQriLqJYwRqG,https://p.scdn.co/mp3-preview/c0faf724612433e6a6c2f76047a18165151d0141?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,0.825,0.458,-7.47,0.0577,0.114,0.0,0.102,0.161,0.16595793388429764,0.8285867768595041,0.5691983471074378,0.0002026459504132232,0.1573545454545456,0.2290396694214877,0.4794958677685951
Mr. Right Now (feat. Drake),21 Savage,4Q34FP1AT7GEl9oLgNtiWj,https://p.scdn.co/mp3-preview/326f0913ac1d2852c806436f6d49deac449d7383?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ed3a4b6dd53a2055bd2053b9,0.647,0.667,-5.563,0.304,0.231,0.0,0.133,0.7040000000000001,0.1237767341772152,0.7918860759493672,0.551607594936709,0.015091409493670884,0.17880759493670892,0.2842911392405064,0.33221645569620256
Star Shopping,Lil Peep,30bqVoKjX479ab90a8Pafp,https://p.scdn.co/mp3-preview/dfa622258468d3ec9c71bab0272f9164cc2d0af5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e813c020ab6245eae154ec16,0.585,0.471,-9.934,0.0616,0.0967,0.0184,0.115,0.32299999999999995,0.11991615529411764,0.5696470588235293,0.6104823529411769,0.026742352235294115,0.18697764705882355,0.0650870588235294,0.2728329411764706
WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,https://p.scdn.co/mp3-preview/3e2084d3a833ec4504c6c14f364d7a1ce37790c5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889,0.923,0.604,-6.671,0.245,0.017,0.0,0.272,0.826,0.058266666666666675,0.8530666666666669,0.5947999999999999,0.0006229913333333334,0.13132666666666665,0.16418666666666668,0.5921333333333334
21,Polo G,3JKgcAa7r07ocVWcV8bS0H,https://p.scdn.co/mp3-preview/f0b39635838ecaaed12aaca593133ffabb348b05?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d,0.7829999999999999,0.479,-10.646,0.541,0.149,0.0,0.101,0.5329999999999999,0.1313915789473684,0.7580175438596496,0.5485614035087716,7.894736842105263e-06,0.11033333333333334,0.3717368421052633,0.42096491228070176
Blueberry Faygo,Lil Mosey,6wJYhPfqk3KGhHRG76WzOh,,https://i.scdn.co/image/ab67616d0000b273ab3f9995f4f3a83e0591c940,0.774,0.5539999999999999,-7.909,0.0383,0.207,0.0,0.132,0.349,0.253296,0.7220400000000001,0.6158399999999999,0.0,0.146816,0.06900799999999997,0.4682399999999999
hot girl bummer,blackbear,2mt1IqcFyY1zmYZT8Q3xw9,,https://i.scdn.co/image/ab67616d0000b2730b7c6d46885f7434c99e6d8b,0.782,0.5589999999999999,-7.106,0.0767,0.125,0.0,0.385,0.685,0.2235981578947368,0.6740131578947368,0.5598289473684213,1.0944868421052633e-05,0.19757894736842105,0.09188947368421056,0.4810789473684212
my ex's best friend (with blackbear),Machine Gun Kelly,7kDUspsoYfLkWnZR7qwHZl,,https://i.scdn.co/image/ab67616d0000b273d4d4929a3a86fe2f9fadbd42,0.731,0.675,-5.134,0.0434,0.00473,0.0,0.141,0.298,0.07817187654320991,0.683851851851852,0.7327654320987657,0.0041407882716049385,0.16966419753086415,0.1330938271604938,0.3683753086419753
when the party's over,Billie Eilish,43zdsphuZLzwA9k4DJhU0I,,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,0.3670000000000001,0.111,-14.084,0.0972,0.978,3.97e-05,0.0897,0.198,0.6273825352112676,0.6205774647887324,0.3530450704225353,0.09790654816901408,0.1714366197183098,0.13586056338028166,0.25924929577464784
All of Me,John Legend,3U4isOIWM3VvDubwSI3y7a,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27394c9217a398f5174757c0c78,0.422,0.264,-7.064,0.0322,0.922,0.0,0.132,0.331,0.3720334743589747,0.5474487179487184,0.5893205128205129,2.5134358974358977e-05,0.20787307692307694,0.08607307692307696,0.4362
Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2r6OAV3WsYtXuXjvJ1lIDi,,https://i.scdn.co/image/ab67616d0000b27346e1307c35579c3483ea7b03,0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,0.3670000000000001,0.19152,0.6751428571428569,0.7026857142857142,0.00019416228571428573,0.2476685714285715,0.28010285714285715,0.4902285714285714
"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,https://p.scdn.co/mp3-preview/a3e97b632968fe644ea13d758629e50b26d12c3d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27386953b1cbaa29e477db0b479,0.654,0.63,-4.644,0.0259,0.153,0.0,0.111,0.43,0.27626745762711874,0.5431355932203391,0.6613728813559321,1.9257627118644062e-06,0.17003050847457624,0.03618983050847458,0.5079999999999998
feel something,Bea Miller,7JDWhC422Gtk1Bq0mL3OTC,,https://i.scdn.co/image/ab67616d0000b27337b16e42d8ac8413bb2dc6ed,0.74,0.415,-8.914,0.0707,0.242,0.000156,0.319,0.156,0.26086,0.6437142857142856,0.5449523809523809,0.00028899523809523814,0.3048571428571428,0.0714571428571429,0.4291428571428571
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,0.825,0.652,-3.1830000000000003,0.0802,0.581,0.0,0.0931,0.931,0.4222310064935065,0.6604415584415582,0.5035883116883119,0.00023814363636363647,0.17619155844155854,0.07759350649350644,0.5084740259740257
Señorita,Shawn Mendes,0TK2YIli7K1leLovkQiNik,,https://i.scdn.co/image/ab67616d0000b273e6095c382c2853667c1623eb,0.759,0.54,-6.039,0.0287,0.037000000000000005,0.0,0.0945,0.75,0.3216096666666665,0.6144666666666668,0.602883333333333,1.981e-06,0.13041833333333333,0.07672166666666667,0.5318499999999999
Life Is Good (feat. Drake),Future,5yY9lUy8nbvjM1Uyo1Uqoc,https://p.scdn.co/mp3-preview/79199a9ab949b5803197efb455c224299d7d5949?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402,0.6759999999999999,0.609,-5.831,0.481,0.0706,0.0,0.152,0.508,0.042,0.442,0.953,0.0,0.20600000000000002,0.326,0.4320000000000001
exile (feat. Bon Iver),Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,0.298,0.38,-8.426,0.0287,0.778,5.62e-05,0.11,0.152,0.1796211720698253,0.6043990024937661,0.637630922693267,0.0004517942144638407,0.15419850374064833,0.0525625935162095,0.4309206982543637
Chicago Freestyle (feat. Giveon),Drake,4wVOKKEHUJxHCFFNUWDn0B,,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,0.735,0.449,-7.5070000000000014,0.34700000000000003,0.629,0.0,0.113,0.0397,0.9086756756756756,0.4242432432432433,0.3060540540540541,0.0002702345945945947,0.2445513513513513,0.11138108108108108,0.43529729729729744
Dancing With A Stranger (with Normani),Sam Smith,6Qs4SXO9dwPj5GKvVOv8Ki,,https://i.scdn.co/image/ab67616d0000b2733b52eca47232bedfbb5e9443,0.741,0.52,-7.513,0.0656,0.45,1.97e-06,0.222,0.34700000000000003,0.515147042253521,0.5415915492957746,0.4562253521126761,0.005960549154929578,0.15869859154929564,0.05724366197183098,0.33174084507042256
It's You,Ali Gatie,5DqdesEfbRyOlSS3Tf6c29,https://p.scdn.co/mp3-preview/1219afc55c445aa7c2776f6389a361a4fb55b570?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27350a744f0ef5c3e260d9de720,0.732,0.463,-6.972,0.0287,0.374,0.0,0.194,0.397,0.5057777777777779,0.7048888888888888,0.4813333333333333,7.588888888888887e-07,0.11484444444444444,0.08361111111111112,0.3754444444444444
OUT WEST (feat. Young Thug),JACKBOYS,6gi6y1xwmVszDWkUqab1qw,https://p.scdn.co/mp3-preview/e27985662ccbc644b64f49042d3d2b73b0bfc4e4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f,0.802,0.591,-4.895,0.225,0.0104,0.0,0.196,0.309,0.071475,0.7244999999999999,0.61525,3.65e-06,0.20675,0.2253,0.386
Maniac,Conan Gray,6KfoDhO4XUWSbnyKjNp9c4,,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,0.628,0.639,-5.46,0.0435,0.00162,0.0,0.354,0.493,0.3140825,0.570625,0.5913749999999999,5.399375e-06,0.14340624999999996,0.0765375,0.4666874999999999
Pumped Up Kicks,Foster The People,7w87IxuO7BDcJ3YUqCyMTT,https://p.scdn.co/mp3-preview/db83e69f4ef8a49f5b77e367f7031cc3bcc41b1a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c03f8ef4160b2a3b72dd407d,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,0.059569230769230735,0.6336923076923079,0.8250256410256409,0.012816824102564104,0.2250615384615384,0.054115384615384614,0.581923076923077
"thank u, next",Ariana Grande,3e9HZxeyfWwjeyPAMmWSSQ,,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,0.7170000000000001,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,0.2286584713375795,0.6288726114649683,0.6089171974522289,0.001027056942675159,0.20032038216560505,0.08820254777070066,0.4592796178343952
Everybody Dies In Their Nightmares,XXXTENTACION,3GVkPk8mqxz0itaAriG1L7,https://p.scdn.co/mp3-preview/5ba73af0f120ffd16a2081a3ea6b0a502b296c42?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,0.7340000000000001,0.57,-7.066,0.133,0.847,2.14e-05,0.112,0.6890000000000001,0.3990987500000002,0.6987499999999996,0.4714703125,0.030968247343749995,0.1579109375000001,0.1677406249999999,0.4220343750000004
Conversations,Juice WRLD,4K06PO78fW4mnBVenxGNob,,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,0.747,0.622,-5.825,0.0838,0.17600000000000002,0.0,0.151,0.57,0.18227728671328666,0.6822727272727279,0.6197762237762235,0.0019676615384615387,0.2259916083916085,0.17096853146853147,0.4499580419580417
Righteous,Juice WRLD,5dOxHHMOFAbG3VH23t0xNm,,https://i.scdn.co/image/ab67616d0000b2733e0698e4ae5ffb82a005aeeb,0.706,0.625,-7.426,0.0314,0.0417,0.0,0.129,0.225,0.18227728671328666,0.6822727272727279,0.6197762237762235,0.0019676615384615387,0.2259916083916085,0.17096853146853147,0.4499580419580417
We Paid (feat. 42 Dugg),Lil Baby,6gxKUmycQX7uyMwJcweFjp,,https://i.scdn.co/image/ab67616d0000b27376a4577dd654bf457a4ad1f8,0.926,0.542,-5.064,0.293,0.135,0.0,0.0877,0.564,0.09825811585365854,0.7805304878048775,0.5860731707317073,1.2712317073170733e-05,0.15972621951219518,0.26150182926829274,0.40378902439024394
The Scientist,Coldplay,75JFxkI2RXiU7L9VXzMkle,https://p.scdn.co/mp3-preview/95cb9df1b056d759920b5e85ad7f9aff0a390671?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ad6f442ecac8735b9285a923,0.56,0.442,-7.224,0.0243,0.727,1.7100000000000002e-05,0.11,0.212,0.21801838709677426,0.44249032258064497,0.5930451612903226,0.1301235858064516,0.18259870967741929,0.035403225806451624,0.2340167741935484
Thunder,Imagine Dragons,1zB4vmk8tFRmM9UULNzbLB,,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,0.605,0.8220000000000001,-4.833,0.0438,0.00671,0.134,0.147,0.28800000000000003,0.145981076923077,0.5217606837606836,0.7152905982905988,0.012033913846153843,0.211565811965812,0.0615094017094017,0.3703606837606837
Bruises,Lewis Capaldi,4Of7rzpRpV1mWRbhp5rAqG,,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,0.736,0.308,-7.83,0.0677,0.946,0.0,0.18600000000000005,0.361,0.6428466666666668,0.5946333333333332,0.4496999999999999,0.0,0.14051999999999995,0.04339333333333335,0.32733333333333337
Savage Remix (feat. Beyoncé),Megan Thee Stallion,5v4GgrXPMghOnBBLmveLac,https://p.scdn.co/mp3-preview/82b86052d5cfa3802d47b4ee63036d2bfeb86525?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739e1cf949785e00f925be7713,0.8220000000000001,0.743,-4.772,0.28,0.016,0.0,0.127,0.636,0.037063842105263166,0.8237631578947371,0.6913684210526315,1.975263157894737e-06,0.1867578947368422,0.27242105263157884,0.5183157894736844
July,Noah Cyrus,6J2LdBN97cDWn0MLxYh9HB,https://p.scdn.co/mp3-preview/ab4354e7df7fcf4ddb61654fe406629f9353c655?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737f66b73bd6e86f4c8d2a7692,0.708,0.18600000000000005,-8.953,0.042,0.868,0.0,0.0779,0.322,0.4882087368421053,0.6177894736842104,0.4783157894736842,0.0005546052631578948,0.13597368421052633,0.0453,0.3714736842105264
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,https://p.scdn.co/mp3-preview/8d3df1c64907cb183bff5a127b1525b530992afb?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273495ce6da9aeb159e94eaa453,0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.6609999999999999,0.105685,0.6053260869565218,0.6927391304347826,0.035612364782608694,0.1490456521739131,0.06132608695652175,0.3866260869565217
No Guidance (feat. Drake),Chris Brown,6XHVuErjQ4XNm6nDPVCxVX,https://p.scdn.co/mp3-preview/7c3bc7b4d1741a001463b570fe29f922d9c42bd6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739e588b0c2afe8178b2b76231,0.698,0.454,-6.756,0.151,0.123,0.0,0.155,0.13699999999999998,0.1018924382978722,0.6608510638297873,0.640302127659575,7.828408510638298e-05,0.17256382978723406,0.13003148936170206,0.4863744680851062
Ballin' (with Roddy Ricch),Mustard,3QzAOrNlsabgbMwlZt7TAY,,https://i.scdn.co/image/ab67616d0000b27393b1e96fad758869d0974162,0.809,0.545,-6.678,0.0735,0.392,0.0,0.151,0.244,0.14197521739130434,0.7859999999999998,0.5497826086956521,2.986e-05,0.1989521739130435,0.14778260869565224,0.35979999999999995
Jangueo,Alex Rose,1bRpSCFv6P2OUhciByeRYR,https://p.scdn.co/mp3-preview/62476cc4582d2552deb24a7f4a8c85d2e31ea433?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273462c6ba1c246cc8aeb62086c,0.861,0.6779999999999999,-4.157,0.0536,0.253,2.42e-05,0.106,0.723,0.4265,0.7252500000000001,0.70075,8.08e-06,0.2095,0.109075,0.62175
Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,,https://i.scdn.co/image/ab67616d0000b2735b4bee4c0dfe7f1ec4b2cc6d,0.474,0.631,-5.884,0.343,0.0687,0.0,0.132,0.425,0.18227728671328666,0.6822727272727279,0.6197762237762235,0.0019676615384615387,0.2259916083916085,0.17096853146853147,0.4499580419580417
Pa' Olvidarme De Ella,Piso 21,1cVlW9WQiGlFdWUXFdFZGh,https://p.scdn.co/mp3-preview/616028fe8445d19c25adb9a947947095be9bf0df?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27326dfdcfae1c961172197a362,0.728,0.542,-5.195,0.0514,0.259,0.0,0.136,0.637,0.18116,0.7905999999999999,0.7754000000000001,7.18e-06,0.0907,0.0779,0.7136
Boy With Luv (feat. Halsey),BTS,5KawlOMHjWeUjQtnuRs22c,https://p.scdn.co/mp3-preview/d16797fb391fb909f3c46454d7cf89a2718f8171?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27329d00196831bec20ebbff5c7,0.645,0.862,-4.757,0.0965,0.0923,0.0,0.192,0.7979999999999999,0.0993504435483871,0.6147983870967739,0.7864516129032252,4.374403225806452e-05,0.20260806451612887,0.12851491935483875,0.5333693548387088
Mariposa,Peach Tree Rascals,4ja2gzrNh9VNigzoXfmbwD,,https://i.scdn.co/image/ab67616d0000b273180bec60ad04205a903e4441,0.6759999999999999,0.525,-5.88,0.028,0.617,0.0,0.35600000000000004,0.421,0.31895,0.7729999999999999,0.556,1.59e-06,0.22240000000000004,0.0343,0.6174999999999999
Photograph,Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,https://p.scdn.co/mp3-preview/097c7b735ceb410943cbd507a6e1dfda272fd8a8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,0.4222310064935065,0.6604415584415582,0.5035883116883119,0.00023814363636363647,0.17619155844155854,0.07759350649350644,0.5084740259740257
24 (feat. Lil Baby),Money Man,7v96VvFLS0wSYT8kewNLRy,https://p.scdn.co/mp3-preview/68dc4bee21496255fa448901188c8111b48dc0a7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273857c40ebfcf12f3377e1daf1,0.868,0.638,-7.746,0.0736,0.146,0.0565,0.0931,0.459,0.0265,0.8420000000000001,0.715,0.0554,0.0831,0.0913,0.428
